time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-06 00:00:00+00:00,,,13,3
2024-03-07 00:00:00+00:00,1.0,1.0,9,3
2024-03-08 00:00:00+00:00,,,4,1
2024-03-10 00:00:00+00:00,,,2,1
2024-03-11 00:00:00+00:00,,,5,2
2024-03-12 00:00:00+00:00,,,10,2
2024-03-13 00:00:00+00:00,2.0,1.0,12,3
2024-03-14 00:00:00+00:00,,,33,5
2024-03-15 00:00:00+00:00,,,6,1
2024-03-16 00:00:00+00:00,,,10,1
2024-03-18 00:00:00+00:00,,,9,2
2024-03-19 00:00:00+00:00,,,1,1
